00:20:07 | GAME_START      | TICK:0000 | Game started with session ID: 20260223_002004
00:20:07 | MAP_LOAD        | TICK:0000 | Map loaded successfully with seed: road_trees.csv
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_1_1 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_1_2 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_1_3 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_1_4 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_1_5 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_2_1 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_2_2 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_2_3 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_2_4 performed spawn
00:20:07 | TANK_SPAWN      | TICK:0000 | Tank tank_2_5 performed spawn
00:20:21 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8001 request
00:20:21 | AGENT_RESPONSE  | TICK:0001 | Agent http://127.0.0.1:8001 response
00:20:21 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8002 request
00:20:22 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8002 timeout
00:20:22 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8003 request
00:20:23 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8003 timeout
00:20:23 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8004 request
00:20:24 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8004 timeout
00:20:24 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8005 request
00:20:25 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8005 timeout
00:20:25 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8006 request
00:20:26 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8006 timeout
00:20:26 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8007 request
00:20:27 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8007 timeout
00:20:27 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8008 request
00:20:28 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8008 timeout
00:20:28 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8009 request
00:20:29 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8009 timeout
00:20:29 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8010 request
00:20:30 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8010 timeout
00:20:30 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8001 request
00:20:30 | AGENT_RESPONSE  | TICK:0002 | Agent http://127.0.0.1:8001 response
00:20:30 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8002 request
00:20:31 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8002 timeout
00:20:31 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8003 request
00:20:32 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8003 timeout
00:20:32 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8004 request
00:20:33 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8004 timeout
00:20:33 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8005 request
00:20:34 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8005 timeout
00:20:34 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8006 request
00:20:35 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8006 timeout
00:20:35 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8007 request
00:20:36 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8007 timeout
00:20:36 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8008 request
00:20:37 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8008 timeout
00:20:37 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8009 request
00:20:38 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8009 timeout
00:20:38 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8010 request
00:20:39 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8010 timeout
00:20:39 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8001 request
00:20:39 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8001 response
00:20:39 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8002 request
00:20:40 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8002 timeout
00:20:40 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8003 request
00:20:41 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8003 timeout
00:20:41 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8004 request
00:20:42 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8004 timeout
00:20:42 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8005 request
00:20:43 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8005 timeout
00:20:43 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8006 request
00:20:44 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8006 timeout
00:20:44 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8007 request
00:20:45 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8007 timeout
00:20:45 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8008 request
00:20:46 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8008 timeout
00:20:46 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8009 request
00:20:47 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8009 timeout
00:20:47 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8010 request
00:20:48 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8010 timeout
00:20:48 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8001 request
00:20:48 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8001 response
00:20:48 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8002 request
00:20:49 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8002 timeout
00:20:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8003 request
00:20:50 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8003 timeout
00:20:50 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8004 request
00:20:51 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8004 timeout
00:20:51 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8005 request
00:20:52 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8005 timeout
00:20:52 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8006 request
00:20:53 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8006 timeout
00:20:53 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8007 request
00:20:54 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8007 timeout
00:20:54 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8008 request
00:20:55 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8008 timeout
00:20:55 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8009 request
00:20:56 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8009 timeout
00:20:56 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8010 request
00:20:57 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8010 timeout
00:20:57 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8001 request
00:20:57 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8001 response
00:20:57 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8002 request
00:20:58 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8002 timeout
00:20:58 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8003 request
00:20:59 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8003 timeout
00:20:59 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8004 request
00:21:00 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8004 timeout
00:21:00 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8005 request
00:21:01 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8005 timeout
00:21:01 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8006 request
00:21:02 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8006 timeout
00:21:02 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8007 request
00:21:03 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8007 timeout
00:21:03 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8008 request
00:21:04 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8008 timeout
00:21:04 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8009 request
00:21:05 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8009 timeout
00:21:05 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8010 request
00:21:06 | AGENT_TIMEOUT   | TICK:0005 | Agent http://127.0.0.1:8010 timeout
00:21:06 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8001 request
00:21:06 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8001 response
00:21:06 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8002 request
00:21:07 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8002 timeout
00:21:07 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8003 request
00:21:08 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8003 timeout
00:21:08 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8004 request
00:21:09 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8004 timeout
00:21:09 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8005 request
00:21:10 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8005 timeout
00:21:10 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8006 request
00:21:11 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8006 timeout
00:21:11 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8007 request
00:21:12 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8007 timeout
00:21:12 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8008 request
00:21:13 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8008 timeout
00:21:13 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8009 request
00:21:14 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8009 timeout
00:21:14 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8010 request
00:21:15 | AGENT_TIMEOUT   | TICK:0006 | Agent http://127.0.0.1:8010 timeout
00:21:15 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8001 request
00:21:15 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8001 response
00:21:15 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8002 request
00:21:16 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8002 timeout
00:21:16 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8003 request
00:21:17 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8003 timeout
00:21:17 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8004 request
00:21:18 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8004 timeout
00:21:18 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8005 request
00:21:19 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8005 timeout
00:21:19 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8006 request
00:21:20 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8006 timeout
00:21:20 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8007 request
00:21:21 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8007 timeout
00:21:21 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8008 request
00:21:22 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8008 timeout
00:21:22 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8009 request
00:21:23 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8009 timeout
00:21:23 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8010 request
00:21:24 | AGENT_TIMEOUT   | TICK:0007 | Agent http://127.0.0.1:8010 timeout
00:21:24 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8001 request
00:21:24 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8001 response
00:21:24 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8002 request
00:21:25 | AGENT_TIMEOUT   | TICK:0008 | Agent http://127.0.0.1:8002 timeout
00:21:25 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8003 request
00:21:26 | AGENT_TIMEOUT   | TICK:0008 | Agent http://127.0.0.1:8003 timeout
00:21:26 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8004 request
00:21:27 | AGENT_TIMEOUT   | TICK:0008 | Agent http://127.0.0.1:8004 timeout
