17:01:51 | GAME_START      | TICK:0000 | Game started with session ID: 20260223_170148
17:01:51 | MAP_LOAD        | TICK:0000 | Map loaded successfully with seed: road_trees.csv
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_1_1 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_1_2 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_1_3 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_1_4 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_1_5 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_2_1 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_2_2 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_2_3 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_2_4 performed spawn
17:01:51 | TANK_SPAWN      | TICK:0000 | Tank tank_2_5 performed spawn
17:01:57 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8001 request
17:01:57 | AGENT_RESPONSE  | TICK:0001 | Agent http://127.0.0.1:8001 response
17:01:57 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8002 request
17:01:58 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8002 timeout
17:01:58 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8003 request
17:01:59 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8003 timeout
17:01:59 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8004 request
17:02:00 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8004 timeout
17:02:00 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8005 request
17:02:01 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8005 timeout
17:02:01 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8006 request
17:02:02 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8006 timeout
17:02:02 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8007 request
17:02:03 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8007 timeout
17:02:03 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8008 request
17:02:04 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8008 timeout
17:02:04 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8009 request
17:02:05 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8009 timeout
17:02:05 | AGENT_REQUEST   | TICK:0001 | Agent http://127.0.0.1:8010 request
17:02:06 | AGENT_TIMEOUT   | TICK:0001 | Agent http://127.0.0.1:8010 timeout
17:02:06 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8001 request
17:02:06 | AGENT_RESPONSE  | TICK:0002 | Agent http://127.0.0.1:8001 response
17:02:06 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8002 request
17:02:07 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8002 timeout
17:02:07 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8003 request
17:02:08 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8003 timeout
17:02:08 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8004 request
17:02:09 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8004 timeout
17:02:09 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8005 request
17:02:10 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8005 timeout
17:02:10 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8006 request
17:02:11 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8006 timeout
17:02:11 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8007 request
17:02:12 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8007 timeout
17:02:12 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8008 request
17:02:13 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8008 timeout
17:02:13 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8009 request
17:02:14 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8009 timeout
17:02:14 | AGENT_REQUEST   | TICK:0002 | Agent http://127.0.0.1:8010 request
17:02:15 | AGENT_TIMEOUT   | TICK:0002 | Agent http://127.0.0.1:8010 timeout
17:02:16 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8001 request
17:02:16 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8001 response
17:02:16 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8002 request
17:02:17 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8002 timeout
17:02:17 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8003 request
17:02:18 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8003 timeout
17:02:18 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8004 request
17:02:19 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8004 timeout
17:02:19 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8005 request
17:02:20 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8005 timeout
17:02:20 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8006 request
17:02:21 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8006 timeout
17:02:21 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8007 request
17:02:22 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8007 timeout
17:02:22 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8008 request
17:02:23 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8008 timeout
17:02:23 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8009 request
17:02:24 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8009 timeout
17:02:24 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8010 request
17:02:25 | AGENT_TIMEOUT   | TICK:0003 | Agent http://127.0.0.1:8010 timeout
17:02:25 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8001 request
17:02:25 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8001 response
17:02:25 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8002 request
17:02:26 | AGENT_TIMEOUT   | TICK:0004 | Agent http://127.0.0.1:8002 timeout
17:02:26 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8003 request
